skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
sit,BMLmovi/Subject_72_F_MoSh/Subject_72_F_8.pkl,539,sit on chair,00539__seg01__003.844_004.759__sit_on_chair.mp4,3.844000,4.759000,3844,4759,3.869469,4.746433,3869,4746,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BMLmovi/Subject_78_F_MoSh/Subject_78_F_5.pkl,13205,sit down,13205__seg00__000.086_003.336__sit_down.mp4,0.086000,3.336000,86,3336,0.126077,3.314282,126,3314,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BMLmovi/Subject_86_F_MoSh/Subject_86_F_14.pkl,6642,sit down,06642__seg00__001.773_004.211__sit_down.mp4,1.773000,4.211000,1773,4211,1.891611,4.197673,1892,4198,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BMLmovi/Subject_90_F_MoSh/Subject_90_F_6.pkl,7202,sit down,07202__seg00__002.081_003.190__sit_down.mp4,2.081000,3.190000,2081,3190,2.100926,3.187778,2101,3188,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub003/0011_sitting1.pkl,13252,sit down,13252__seg00__001.896_003.912__sit_down.mp4,1.896000,3.912000,1896,3912,2.468661,3.888478,2469,3888,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub010/0014_sitting1.pkl,5368,sit down,05368__seg00__002.380_004.840__sit_down.mp4,2.380000,4.840000,2380,4840,2.393121,4.823141,2393,4823,43,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub014/0016_sitting2.pkl,12713,sit down,12713__seg00__003.060_006.100__sit_down.mp4,3.060000,6.100000,3060,6100,3.220915,6.062745,3221,6063,53,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub015/0016_sitting2.pkl,9212,sit down,09212__seg00__002.660_009.080__sit_down.mp4,2.660000,9.080000,2660,9080,3.220933,9.074558,3221,9075,122,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub020/0015_sitting1.pkl,11567,sit down,11567__seg00__002.040_005.000__sit_down.mp4,2.040000,5.000000,2040,5000,2.344444,4.978770,2344,4979,48,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub022/0015_sitting2.pkl,2461,sit down,02461__seg00__001.660_004.800__sit_down.mp4,1.660000,4.800000,1660,4800,2.178583,4.772458,2179,4772,39,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub024/0016_sitting2.pkl,2924,sit down,02924__seg00__002.500_006.560__sit_down.mp4,2.500000,6.560000,2500,6560,3.175752,6.558523,3176,6559,66,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub025/0015_sitting2.pkl,3774,sit down,03774__seg00__002.760_007.080__sit_down.mp4,2.760000,7.080000,2760,7080,3.258369,7.058083,3258,7058,66,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub026/0015_sitting1.pkl,8553,sit down,08553__seg00__002.040_005.220__sit_down.mp4,2.040000,5.220000,2040,5220,2.265181,5.197028,2265,5197,55,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub029/0015_sitting1.pkl,1459,sit down,01459__seg00__002.317_003.717__sit_down.mp4,2.317000,3.717000,2317,3717,2.721949,3.514244,2722,3514,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub035/0016_sitting2.pkl,1878,sit down,01878__seg00__001.461_005.065__sit_down.mp4,1.461000,5.065000,1461,5065,2.676782,5.058261,2677,5058,42,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub043/0015_sitting1.pkl,4227,sit down,04227__seg00__002.260_005.800__sit_down.mp4,2.260000,5.800000,2260,5800,2.598561,5.779965,2599,5780,52,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub046/0016_sitting2.pkl,8804,sit down,08804__seg00__001.740_005.480__sit_down.mp4,1.740000,5.480000,1740,5480,2.130604,5.470971,2131,5471,65,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub047/0016_sitting2.pkl,4167,sit down,04167__seg00__002.000_005.420__sit_down.mp4,2.000000,5.420000,2000,5420,2.264551,5.405449,2265,5405,47,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub048/0016_sitting2.pkl,4534,sit down,04534__seg00__003.039_003.933__sit_down.mp4,3.039000,3.933000,3039,3933,3.046582,3.921919,3047,3922,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub055/0016_sitting2.pkl,2593,sit down,02593__seg00__002.400_004.240__sit_down.mp4,2.400000,4.240000,2400,4240,2.558499,4.231788,2558,4232,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub058/0015_sitting1.pkl,10700,sit down,10700__seg00__001.940_003.580__sit_down.mp4,1.940000,3.580000,1940,3580,1.968806,3.557041,1969,3557,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub060/0016_sitting2.pkl,6453,sit down,06453__seg00__001.960_004.807__sit_down.mp4,1.960000,4.807000,1960,4807,2.510303,4.766828,2510,4767,37,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub063/0016_sitting2.pkl,2878,sit down,02878__seg00__002.353_005.073__sit_down.mp4,2.353000,5.073000,2353,5073,2.470040,5.062500,2470,5063,47,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub068/0016_sitting2.pkl,1569,sit down,01569__seg00__003.100_006.380__sit_down.mp4,3.100000,6.380000,3100,6380,3.351815,6.364752,3352,6365,57,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub069/0016_sitting2.pkl,6896,sit down,06896__seg00__002.517_003.636__sit_down.mp4,2.517000,3.636000,2517,3636,2.675315,3.634595,2675,3635,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub069/0016_sitting2.pkl,6896,sit on chair,06896__seg01__003.636_005.149__sit_on_chair.mp4,3.636000,5.149000,3636,5149,3.636757,5.139459,3637,5139,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub073/0015_sitting1.pkl,6561,sit on the chair,06561__seg00__003.700_008.480__sit_on_the_chair.mp4,3.700000,8.480000,3700,8480,3.712541,8.467175,3713,8467,99,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub073/0016_sitting2.pkl,11553,sit down,11553__seg00__002.981_004.836__sit_down.mp4,2.981000,4.836000,2981,4836,3.470250,4.805880,3470,4806,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub075/0016_sitting2.pkl,848,sit down,00848__seg00__001.952_002.850__sit_down.mp4,1.952000,2.850000,1952,2850,2.095442,2.845926,2095,2846,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub076/0015_sitting1.pkl,6687,sit down,06687__seg00__002.843_004.290__sit_down.mp4,2.843000,4.290000,2843,4290,3.187138,4.273165,3187,4273,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub076/0016_sitting2.pkl,11695,sit down,11695__seg00__002.317_003.949__sit_down.mp4,2.317000,3.949000,2317,3949,2.851650,3.937677,2852,3938,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub077/0015_sitting1.pkl,7110,sit down,07110__seg00__002.691_004.072__sit_down.mp4,2.691000,4.072000,2691,4072,2.718083,4.053817,2718,4054,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub077/0016_sitting2.pkl,10577,sit down,10577__seg00__003.060_004.880__sit_down.mp4,3.060000,4.880000,3060,4880,3.098834,4.854281,3099,4854,27,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub078/0015_sitting1.pkl,1763,sit down,01763__seg00__003.914_007.128__sit_down.mp4,3.914000,7.128000,3914,7128,3.921762,7.091680,3922,7092,61,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub079/0015_sitting2.pkl,5908,sit down,05908__seg00__003.198_005.878__sit_down.mp4,3.198000,5.878000,3198,5878,3.218105,5.849069,3218,5849,48,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub080/0015_sitting1.pkl,12815,sit down,12815__seg00__002.879_006.159__sit_down.mp4,2.879000,6.159000,2879,6159,3.064991,6.124870,3065,6125,58,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub081/0016_sitting2.pkl,11952,sit down,11952__seg00__001.583_003.001__sit_down.mp4,1.583000,3.001000,1583,3001,2.219658,2.970085,2220,2970,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub084/0015_sitting1.pkl,5051,sit down,05051__seg00__002.751_004.070__sit_down.mp4,2.751000,4.070000,2751,4070,3.087205,4.045904,3087,4046,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub085/0015_sitting1.pkl,11929,sit down,11929__seg00__003.294_005.127__sit_down.mp4,3.294000,5.127000,3294,5127,3.300348,5.094982,3300,5095,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub086/0015_sitting2.pkl,3021,sit down,03021__seg00__001.720_003.420__sit_down.mp4,1.720000,3.420000,1720,3420,1.842997,3.389276,1843,3389,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub087/0015_sitting1.pkl,661,sit down,00661__seg00__003.580_006.600__sit_down.mp4,3.580000,6.600000,3580,6600,3.591920,6.597512,3592,6598,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub090/0016_sitting2.pkl,8851,sit down,08851__seg00__002.540_004.860__sit_down.mp4,2.540000,4.860000,2540,4860,2.879946,4.840502,2880,4841,32,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub099/0015_sitting1.pkl,9015,sit down,09015__seg00__003.436_005.138__sit_down.mp4,3.436000,5.138000,3436,5138,3.757826,5.134304,3758,5134,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub100/0015_sitting1.pkl,5423,sit down,05423__seg00__002.711_004.648__sit_down.mp4,2.711000,4.648000,2711,4648,3.053204,4.640014,3053,4640,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub100/0016_sitting2.pkl,919,sit down,00919__seg00__002.356_005.273__sit_down.mp4,2.356000,5.273000,2356,5273,3.594266,5.263983,3594,5264,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub102/0016_sitting2.pkl,889,sit down,00889__seg00__003.208_004.368__sit_down.mp4,3.208000,4.368000,3208,4368,3.641276,4.349796,3641,4350,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub102/0016_sitting2.pkl,889,sit on chair,00889__seg01__004.368_005.187__sit_on_chair.mp4,4.368000,5.187000,4368,5187,4.394643,5.186871,4395,5187,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub104/0016_sitting2.pkl,7537,sit down,07537__seg00__002.898_006.794__sit_down.mp4,2.898000,6.794000,2898,6794,2.929762,6.777313,2930,6777,64,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub106/0015_sitting1.pkl,1065,sit down,01065__seg00__003.155_004.398__sit_down.mp4,3.155000,4.398000,3155,4398,3.178395,4.388735,3178,4389,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub114/0016_sitting2.pkl,1535,sit down,01535__seg00__001.736_005.656__sit_down.mp4,1.736000,5.656000,1736,5656,1.800198,5.648611,1800,5649,77,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,BioMotionLab_NTroje/rub115/0015_sitting1.pkl,3205,sit down,03205__seg00__002.100_006.380__sit_down.mp4,2.100000,6.380000,2100,6380,2.388835,6.366343,2389,6366,78,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,CMU/13/13_03.pkl,11439,sit down,11439__seg00__002.836_004.273__sit_down.mp4,2.836000,4.273000,2836,4273,3.047029,4.256318,3047,4256,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,CMU/13/13_03.pkl,11439,sit down,11439__seg01__010.877_012.231__sit_down.mp4,10.877000,12.231000,10877,12231,11.019394,12.019982,11019,12020,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,CMU/13/13_03.pkl,11439,sit down,11439__seg02__023.419_024.481__sit_down.mp4,23.419000,24.481000,23419,24481,23.583173,24.458540,23583,24459,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,CMU/143/143_18.pkl,4300,sit down,04300__seg00__001.489_002.823__sit_down.mp4,1.489000,2.823000,1489,2823,1.503803,2.755282,1504,2755,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,CMU/143/143_18.pkl,4300,sit down,04300__seg01__007.025_008.001__sit_down.mp4,7.025000,8.001000,7025,8001,7.101291,7.935047,7101,7935,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/aita/sitdown_standup-10-observe-aita.pkl,4344,sit down,04344__seg00__005.087_006.327__sit_down.mp4,5.087000,6.327000,5087,6327,5.340920,6.299668,5341,6300,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/aita/sitdown_standup-15-move chair-aita.pkl,9257,sit down,09257__seg00__004.916_005.676__sit_down.mp4,4.916000,5.676000,4916,5676,5.007112,5.673779,5007,5674,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/aita/sitdown_standup-15-move chair-aita.pkl,9257,sit down,09257__seg02__017.551_018.511__sit_down.mp4,17.551000,18.511000,17551,18511,17.566619,18.483642,17567,18484,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/hamada/gesture_etc-06-jiggle knee-hamada.pkl,214,sit down,00214__seg00__004.086_007.502__sit_down.mp4,4.086000,7.502000,4086,7502,5.253610,7.463004,5254,7463,38,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/hamada/sitdown_standup-04-chair elbow-hamada.pkl,580,sit down,00580__seg00__003.669_005.419__sit_down.mp4,3.669000,5.419000,3669,5419,4.715031,5.381697,4715,5382,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/hamada/sitdown_standup-04-chair elbow-hamada.pkl,580,sit down,00580__seg02__021.252_022.481__sit_down.mp4,21.252000,22.481000,21252,22481,21.280228,22.447606,21280,22448,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/hamada/sitdown_standup-14-hold chair-hamada.pkl,1507,sit down,01507__seg00__005.023_025.898__sit_down.mp4,5.023000,25.898000,5023,25898,5.048838,25.869132,5049,25869,484,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/kanno/sitdown_standup-01-impolite-kanno.pkl,8832,sit down,08832__seg01__013.940_014.856__sit_down.mp4,13.940000,14.856000,13940,14856,14.052566,14.844329,14053,14844,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/kanno/sitdown_standup-03-chair back-kanno.pkl,4207,sit down,04207__seg00__003.752_005.544__sit_down.mp4,3.752000,5.544000,3752,5544,4.798565,5.506958,4799,5507,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/kanno/sitdown_standup-13-applause-kanno.pkl,11641,sit down,11641__seg00__004.273_005.856__sit_down.mp4,4.273000,5.856000,4273,5856,4.296068,5.838632,4296,5839,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/kudo/gesture_etc-19-fold legs-kudo.pkl,1456,sit down,01456__seg00__005.002_007.856__sit_down.mp4,5.002000,7.856000,5002,7856,6.341505,7.842581,6342,7843,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,Eyes_Japan_Dataset/takiguchi/gesture_etc-20-swing chair-takiguchi.pkl,9071,sit down,09071__seg00__004.211_006.231__sit_down.mp4,4.211000,6.231000,4211,6231,4.737537,6.223778,4738,6224,42,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1346/Experiment3_subject1346_wash_back_position_horizontal_01.pkl,12121,sit down,12121__seg00__008.359_010.645__sit_down.mp4,8.359000,10.645000,8359,10645,9.439468,10.605578,9439,10606,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1346/Experiment3_subject1346_wash_leg_position_smallcircles_02.pkl,3281,sit down,03281__seg00__009.544_010.731__sit_down.mp4,9.544000,10.731000,9544,10731,9.651094,10.717806,9651,10718,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1346/Experiment3_subject1346_wash_leg_position_vertical_02.pkl,1750,sit down,01750__seg00__005.294_007.231__sit_down.mp4,5.294000,7.231000,5294,7231,5.991791,7.207705,5992,7208,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1346/Experiment3a_subject1346_back_01.pkl,11821,sit down,11821__seg00__004.463_005.796__sit_down.mp4,4.463000,5.796000,4463,5796,4.847141,5.763660,4847,5764,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1347/Experiment3a_subject1347_back_02.pkl,2451,sit down,02451__seg00__006.897_008.647__sit_down.mp4,6.897000,8.647000,6897,8647,7.443615,8.609853,7444,8610,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1347/Experiment3a_subject1347_back_03.pkl,3511,sit down,03511__seg00__008.069_046.489__sit_down.mp4,8.069000,46.489000,8069,46489,8.547230,46.451830,8547,46452,728,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1347/Experiment3b_subject1347_back_01.pkl,5633,sit down,05633__seg00__006.882_008.444__sit_down.mp4,6.882000,8.444000,6882,8444,7.450174,8.416847,7450,8417,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/1347/Experiment3b_subject1347_back_03.pkl,5290,sit down,05290__seg00__007.009_008.842__sit_down.mp4,7.009000,8.842000,7009,8842,7.450195,8.716878,7450,8717,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/3/Experiment3a_03.pkl,754,sit down,00754__seg00__004.069_005.944__sit_down.mp4,4.069000,5.944000,4069,5944,4.399204,5.915717,4399,5916,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/3/Experiment3a_legs_01.pkl,7365,sit down,07365__seg00__003.571_005.182__sit_down.mp4,3.571000,5.182000,3571,5182,3.597447,5.163475,3597,5163,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/3/Experiment3b_04.pkl,3972,sit down,03972__seg00__004.444_006.632__sit_down.mp4,4.444000,6.632000,4444,6632,4.449093,6.615454,4449,6615,31,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/3/Experiment3b_legs_02.pkl,764,sit down,00764__seg00__001.968_003.540__sit_down.mp4,1.968000,3.540000,1968,3540,2.050130,3.516847,2050,3517,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
sit,KIT/3/Experiment3b_legs_03.pkl,2580,sit down,02580__seg00__002.921_004.588__sit_down.mp4,2.921000,4.588000,2921,4588,2.947424,4.563262,2947,4563,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
