skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
step_climb_up,CMU/143/143_17.pkl,12510,climb up stairs,12510__seg00__000.000_002.690__climb_up_stairs.mp4,000.000,002.690,0,2690,0.334350,2.672768,334,2673,21,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/143/143_17.pkl,12510,climb up stairs,12510__seg01__006.627_008.794__climb_up_stairs.mp4,006.627,008.794,6627,8794,6.687006,8.523898,6687,8524,10,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_07.pkl,2703,walk up stairs,02703__seg00__000.273_003.565__walk_up_stairs.mp4,000.273,003.565,273,3565,0.291793,3.376174,292,3376,40,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_07.pkl,2703,walk up stairs,02703__seg01__009.148_014.002__walk_up_stairs.mp4,009.148,014.002,9148,14002,9.629173,13.755673,9629,13756,49,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_07.pkl,2703,walk up stairs,02703__seg02__019.315_021.419__walk_up_stairs.mp4,019.315,021.419,19315,21419,19.383401,21.258925,19383,21259,15,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_07.pkl,2703,walk up stairs,02703__seg03__026.002_028.731__walk_up_stairs.mp4,026.002,028.731,26002,28731,26.011274,28.720492,26011,28720,21,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_13.pkl,3607,climb up,03607__seg00__001.065_002.419__climb_up.mp4,001.065,002.419,1065,2419,1.084114,2.251140,1084,2251,13,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_13.pkl,3607,climb up,03607__seg02__014.461_015.565__climb_up.mp4,014.461,015.565,14461,15565,14.510444,15.302201,14510,15302,4,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_13.pkl,3607,climb up,03607__seg03__020.611_021.754__climb_up.mp4,020.611,021.754,20611,21754,20.681553,21.515006,20682,21515,5,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_13.pkl,3607,climb up,03607__seg04__022.183_023.290__climb_up.mp4,022.183,023.290,22183,23290,22.224330,23.016086,22224,23016,4,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_13.pkl,3607,climb up,03607__seg06__033.111_034.183__climb_up.mp4,033.111,034.183,33111,34183,33.148860,33.982313,33149,33982,5,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_21.pkl,7326,climb up in the step,07326__seg00__003.420_004.660__climb_up_in_the_step.mp4,003.420,004.660,3420,4660,3.422729,4.214618,3423,4215,4,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_21.pkl,7326,climb up in the step,07326__seg01__013.340_014.880__climb_up_in_the_step.mp4,013.340,014.880,13340,14880,13.356992,14.774989,13357,14775,5,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_21.pkl,7326,climb up in the step,07326__seg03__018.440_019.820__climb_up_in_the_step.mp4,018.440,019.820,18440,19820,18.991973,19.783861,18992,19784,4,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_21.pkl,7326,climb up in the step,07326__seg05__029.540_031.440__climb_up_in_the_step.mp4,029.540,031.440,29540,31440,29.552345,31.179045,29552,31179,11,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_35.pkl,4310,step up,04310__seg00__002.093_003.480__step_up.mp4,002.093,003.480,2093,3480,2.126995,2.918779,2127,2919,4,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_35.pkl,4310,step up,04310__seg01__006.821_008.480__step_up.mp4,006.821,008.480,6821,8480,7.089984,8.465649,7090,8466,11,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_35.pkl,4310,step up,04310__seg03__020.843_021.889__step_up.mp4,020.843,021.889,20843,21889,21.019718,21.811502,21020,21812,4,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_35.pkl,4310,step up,04310__seg04__025.207_026.480__step_up.mp4,025.207,026.480,25207,26480,25.440532,26.148905,25441,26149,2,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_35.pkl,4310,step up,04310__seg05__030.252_031.525__step_up.mp4,030.252,031.525,30252,31525,30.278404,31.362128,30278,31362,11,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_35.pkl,4310,step up,04310__seg06__032.457_033.957__step_up.mp4,032.457,033.957,32457,33957,32.530516,33.947887,32531,33948,19,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_36.pkl,11482,climb up stair,11482__seg00__000.240_002.140__climb_up_stair__splitA.mp4,000.240,002.140,240,2140,0.250085,0.958432,250,958,2,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_36.pkl,11482,climb up stair,11482__seg00__000.240_002.140__climb_up_stair__splitB.mp4,000.240,002.140,240,2140,1.375467,2.125495,1375,2125,3,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_36.pkl,11482,climb up stair,11482__seg02__009.040_010.320__climb_up_stair.mp4,009.040,010.320,9040,10320,9.044738,10.294936,9045,10295,3,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_36.pkl,11482,climb up stair,11482__seg04__021.600_023.240__climb_up_stair.mp4,021.600,023.240,21600,23240,21.632346,23.049268,21632,23049,5,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/36/36_36.pkl,11482,climb up stair,11482__seg06__033.960_035.020__climb_up_stair.mp4,033.960,035.020,33960,35020,33.969869,34.844940,33970,34845,6,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/41/41_07.pkl,5675,ascend,05675__seg00__006.627_008.794__ascend.mp4,006.627,008.794,6627,8794,6.667561,8.792757,6668,8793,21,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/41/41_07.pkl,5675,ascend,05675__seg01__031.410_034.055__ascend.mp4,031.410,034.055,31410,34055,31.504225,33.754438,31504,33754,16,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/83/83_27.pkl,11331,walk up stairs,11331__seg00__004.273_007.065__walk_up_stairs.mp4,004.273,007.065,4273,7065,4.771111,6.818889,4771,6819,20,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/83/83_28.pkl,8427,walk up stairs,08427__seg00__003.315_006.502__walk_up_stairs.mp4,003.315,006.502,3315,6502,3.342745,6.474686,3343,6475,33,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/83/83_29.pkl,9039,go up the stairs,09039__seg00__004.461_006.856__go_up_the_stairs.mp4,004.461,006.856,4461,6856,4.599229,6.394798,4599,6395,9,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/83/83_31.pkl,2533,walk up stairs,02533__seg00__003.813_006.711__walk_up_stairs.mp4,003.813,006.711,3813,6711,3.818431,6.583137,3818,6583,22,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,CMU/83/83_35.pkl,7731,walk up stairs,07731__seg00__003.898_007.273__walk_up_stairs.mp4,003.898,007.273,3898,7273,4.094335,7.100622,4094,7101,23,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/125/SLP202.pkl,317,ascend,00317__seg00__003.500_005.500__ascend__splitB.mp4,003.500,005.500,3500,5500,4.377277,5.242911,4377,5243,5,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/125/WSU1.pkl,12246,ascend,12246__seg00__003.980_007.920__ascend.mp4,003.980,007.920,3980,7920,4.282862,7.887772,4283,7888,38,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/125/WSU2.pkl,1038,walk up stairs,01038__seg00__004.002_007.919__walk_up_stairs.mp4,004.002,007.919,4002,7919,4.628687,7.883438,4629,7883,27,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/125/WSU4.pkl,5881,ascend,05881__seg00__004.900_007.900__ascend.mp4,004.900,007.900,4900,7900,5.090710,7.753734,5091,7754,23,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/125/WSU5.pkl,10546,ascend,10546__seg00__003.980_007.040__ascend.mp4,003.980,007.040,3980,7040,4.191716,7.004142,4192,7004,32,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/234/WSUF03.pkl,12090,walk up stairs,12090__seg00__001.371_004.958__walk_up_stairs.mp4,001.371,004.958,1371,4958,1.545345,4.953754,1545,4954,43,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,EKUT/265/BEAMN05.pkl,3698,step up,03698__seg00__000.000_001.935__step_up.mp4,000.000,001.935,0,1935,0.000000,1.862069,0,1862,10,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/167/upstairs02.pkl,7258,ascend,07258__seg00__001.320_003.980__ascend.mp4,001.320,003.980,1320,3980,1.736905,3.941973,1737,3942,30,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/167/upstairs10.pkl,796,walk up stairs,00796__seg00__000.711_005.148__walk_up_stairs.mp4,000.711,005.148,711,5148,0.900566,5.119465,901,5119,29,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/167/upstairs_downstairs01.pkl,9921,step up,09921__seg00__000.000_003.440__step_up.mp4,000.000,003.440,0,3440,0.000000,3.012565,0,3013,15,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/167/upstairs_downstairs02.pkl,5720,go upstairs,05720__seg00__001.252_004.127__go_upstairs.mp4,001.252,004.127,1252,4127,1.643564,2.957695,1644,2958,8,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/167/upstairs_downstairs03.pkl,5145,walk upstairs,05145__seg00__001.523_003.606__walk_upstairs.mp4,001.523,003.606,1523,3606,1.792903,3.156810,1793,3157,9,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/183/upstairs10.pkl,11026,ascend,11026__seg00__000.800_004.040__ascend.mp4,000.800,004.040,800,4040,0.847302,3.358095,847,3358,15,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/912_3_14.pkl,1321,climb up,01321__seg00__001.877_005.294__climb_up.mp4,001.877,005.294,1877,5294,1.898388,5.212807,1898,5213,16,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/upstairs03.pkl,8724,climb stairs,08724__seg00__002.779_006.431__climb_stairs.mp4,002.779,006.431,2779,6431,3.201461,6.419292,3201,6419,31,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/upstairs09.pkl,547,climb stairs,00547__seg00__000.422_004.761__climb_stairs.mp4,000.422,004.761,422,4761,0.546582,4.741186,547,4741,36,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/upstairs_downstairs01.pkl,881,climb stairs,00881__seg00__000.729_004.692__climb_stairs.mp4,000.729,004.692,729,4692,0.746257,4.099447,746,4099,39,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/upstairs_downstairs04.pkl,7100,go upstairs,07100__seg00__001.336_003.898__go_upstairs.mp4,001.336,003.898,1336,3898,1.743583,3.356767,1744,3357,11,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/upstairs_downstairs07.pkl,10645,walk upstairs,10645__seg00__000.377_003.356__walk_upstairs.mp4,000.377,003.356,377,3356,0.497679,2.856456,498,2856,17,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/upstairs_downstairs10.pkl,8840,go up stair,08840__seg00__000.957_004.912__go_up_stair.mp4,000.957,004.912,957,4912,1.048498,4.810730,1048,4811,35,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/walking_upstairs06.pkl,964,ascend,00964__seg00__001.356_006.356__ascend.mp4,001.356,006.356,1356,6356,2.050949,6.319282,2051,6319,29,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/3/walking_upstairs07.pkl,5277,climb stairs,05277__seg00__001.469_005.802__climb_stairs.mp4,001.469,005.802,1469,5802,1.890324,5.790440,1890,5790,28,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/359/upstairs01.pkl,2848,walk up stairs,02848__seg00__000.377_006.294__walk_up_stairs.mp4,000.377,006.294,377,6294,0.398966,6.252196,399,6252,97,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/359/upstairs02.pkl,3906,climb stairs,03906__seg00__001.815_006.023__climb_stairs.mp4,001.815,006.023,1815,6023,1.850949,6.019410,1851,6019,62,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/359/upstairs_downstairs03.pkl,10221,walk upstairs,10221__seg00__000.383_004.445__walk_upstairs__splitA.mp4,000.383,004.445,383,4445,0.497997,3.853848,498,3854,55,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/423/upstairs01.pkl,6537,ascend,06537__seg00__001.231_005.711__ascend.mp4,001.231,005.711,1231,5711,1.243159,5.689030,1243,5689,37,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/423/upstairs02.pkl,4226,climb stairs,04226__seg00__002.300_005.820__climb_stairs.mp4,002.300,005.820,2300,5820,2.300947,5.818786,2301,5819,15,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/423/upstairs04.pkl,2403,walk up stairs,02403__seg00__001.172_004.736__walk_up_stairs.mp4,001.172,004.736,1172,4736,1.191450,4.588524,1191,4589,13,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/423/upstairs_downstairs02.pkl,5690,ascend,05690__seg00__000.336_003.815__ascend.mp4,000.336,003.815,336,3815,0.648748,3.561079,649,3561,19,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/423/upstairs_downstairs03.pkl,4531,go upstairs,04531__seg00__001.669_004.794__go_upstairs.mp4,001.669,004.794,1669,4794,2.246341,4.560325,2246,4560,25,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/423/upstairs_downstairs06.pkl,6756,walk up stairs,06756__seg00__000.000_003.856__walk_up_stairs.mp4,000.000,003.856,0,3856,0.049920,3.661882,50,3662,36,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/424/upstairs08.pkl,3716,walk up stairs,03716__seg00__001.008_004.195__walk_up_stairs.mp4,001.008,004.195,1008,4195,1.290833,4.191635,1291,4192,13,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/424/upstairs09.pkl,12703,walk upstairs,12703__seg00__001.086_003.731__walk_upstairs.mp4,001.086,003.731,1086,3731,1.096370,3.706601,1096,3707,9,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/424/upstairs10.pkl,2476,climb stairs,02476__seg00__001.615_004.375__climb_stairs.mp4,001.615,004.375,1615,4375,1.645133,4.355752,1645,4356,12,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/424/upstairs_downstairs01.pkl,9925,walk up stairs,09925__seg00__001.445_005.862__walk_up_stairs.mp4,001.445,005.862,1445,5862,1.497561,3.561951,1498,3562,14,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/424/upstairs_downstairs02.pkl,5971,go upstairs,05971__seg00__002.398_005.231__go_upstairs.mp4,002.398,005.231,2398,5231,2.441362,4.951506,2441,4952,23,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_02.pkl,139,climbup,00139__seg00__001.715_007.767__climbup.mp4,001.715,007.767,1715,7767,1.750822,7.419836,1751,7420,60,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_03.pkl,3824,climb up stairs,03824__seg00__002.273_006.044__climb_up_stairs.mp4,002.273,006.044,2273,6044,2.287598,5.639706,2288,5640,19,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_04.pkl,7095,climb stair with right hand on rail,07095__seg00__002.252_006.580__climb_stair_with_right_hand_on_rail.mp4,002.252,006.580,2252,6580,2.294785,6.204082,2295,6204,37,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_06.pkl,8118,climbup,08118__seg00__002.015_007.534__climbup.mp4,002.015,007.534,2015,7534,2.039106,7.530000,2039,7530,30,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_07.pkl,10926,walk upstairs,10926__seg00__002.231_006.565__walk_upstairs.mp4,002.231,006.565,2231,6565,2.294484,6.103597,2294,6104,20,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_08.pkl,4819,climb up the stairs,04819__seg00__002.400_006.327__climb_up_the_stairs.mp4,002.400,006.327,2400,6327,2.401143,6.069238,2401,6069,21,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_09.pkl,7902,climb stairs,07902__seg00__002.336_005.815__climb_stairs.mp4,002.336,005.815,2336,5815,2.344598,5.605287,2345,5605,19,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/425/upstairs_10.pkl,6797,climbup,06797__seg00__001.726_006.600__climbup.mp4,001.726,006.600,1726,6600,1.794958,6.600000,1795,6600,63,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/513/upstairs01.pkl,3403,climbup,03403__seg00__002.982_008.334__climbup.mp4,002.982,008.334,2982,8334,3.035476,8.330000,3035,8330,57,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/513/upstairs03.pkl,6867,climb stairs,06867__seg00__000.627_003.586__climb_stairs.mp4,000.627,003.586,627,3586,1.195181,3.555020,1195,3555,23,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/513/upstairs_downstairs06.pkl,2322,climb stairs,02322__seg00__000.192_002.902__climb_stairs.mp4,000.192,002.902,192,2902,0.199458,2.411924,199,2412,20,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,KIT/912/912_3_18.pkl,5608,climb up,05608__seg00__000.940_005.094__climb_up.mp4,000.940,005.094,940,5094,1.347790,5.059464,1348,5059,26,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,SFU/0017/0017_RunningOnBench002.pkl,11295,run up stairs fast,11295__seg01__011.336_012.127__run_up_stairs_fast.mp4,011.336,012.127,11336,12127,11.407563,12.074230,11408,12074,1,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
step_climb_up,SFU/0017/0017_RunningOnBench002.pkl,11295,run up stairs in slow mo,11295__seg00__003.502_005.711__run_up_stairs_in_slow_mo.mp4,003.502,005.711,3502,5711,3.510019,5.472050,3510,5472,14,derived_from_final_human_reviewed_chunk_manifest_and_interval_encoded_in_reviewed_clip_filename
