skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
walk_forward,BioMotionLab_NTroje/rub011/0014_knocking2.pkl,12212,walk forward,12212__seg00__000.000_001.000__walk_forward.mp4,0.000000,1.000000,0,1000,0.000000,0.959474,0,959,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub012/0016_sitting2.pkl,544,walk forward,00544__seg00__000.000_001.877__walk_forward.mp4,0.000000,1.877000,0,1877,0.000000,1.838161,0,1838,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub012/0018_lifting_light2.pkl,1257,walk forward,01257__seg00__000.000_001.711__walk_forward.mp4,0.000000,1.711000,0,1711,0.000000,1.669705,0,1670,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub015/0021_lifting_heavy2.pkl,10714,walk forward,10714__seg01__004.981_006.534__walk_forward.mp4,4.981000,6.534000,4981,6534,4.983833,6.530000,4984,6530,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub016/0016_sitting2.pkl,5775,walk forward,05775__seg00__000.000_001.481__walk_forward.mp4,0.000000,1.481000,0,1481,0.000000,1.461183,0,1461,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub017/0013_knocking1.pkl,10507,walk forward,10507__seg00__000.000_002.501__walk_forward.mp4,0.000000,2.501000,0,2501,0.000000,2.467337,0,2467,44,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub018/0017_lifting_light1.pkl,11364,walk forward,11364__seg00__000.000_000.702__walk_forward.mp4,0.000000,0.702000,0,702,0.000000,0.666667,0,667,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub020/0013_knocking1.pkl,885,walk forward,00885__seg00__000.000_002.011__walk_forward.mp4,0.000000,2.011000,0,2011,0.000000,2.005641,0,2006,33,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub020/0013_knocking1.pkl,885,walk forward,00885__seg01__007.312_009.367__walk_forward.mp4,7.312000,9.367000,7312,9367,7.322516,9.328157,7323,9328,33,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub020/0016_sitting2.pkl,10218,walk forward,10218__seg00__000.000_001.080__walk_forward.mp4,0.000000,1.080000,0,1080,0.000000,1.044314,0,1044,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub021/0014_knocking2.pkl,6338,walk forward,06338__seg00__000.000_002.481__walk_forward.mp4,0.000000,2.481000,0,2481,0.000000,2.465992,0,2466,44,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub021/0017_lifting_light1.pkl,9218,walk forward,09218__seg00__000.000_001.211__walk_forward.mp4,0.000000,1.211000,0,1211,0.000000,1.171304,0,1171,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub021/0017_lifting_light1.pkl,9218,walk forward,09218__seg01__005.481_006.467__walk_forward.mp4,5.481000,6.467000,5481,6467,5.508961,6.427947,5509,6428,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub022/0016_lifting_light1.pkl,3717,walk forward,03717__seg00__000.000_001.224__walk_forward.mp4,0.000000,1.224000,0,1224,0.000000,1.212385,0,1212,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub023/0015_sitting1.pkl,209,walk forward,00209__seg00__000.000_001.815__walk_forward.mp4,0.000000,1.815000,0,1815,0.000000,1.794444,0,1794,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub023/0016_sitting2.pkl,11570,walk forward,11570__seg00__000.000_001.981__walk_forward.mp4,0.000000,1.981000,0,1981,0.000000,1.960219,0,1960,32,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub025/0013_knocking2.pkl,7631,walk forward,07631__seg00__000.000_004.086__walk_forward.mp4,0.000000,4.086000,0,4086,0.000000,4.060128,0,4060,82,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub025/0017_lifting_light2.pkl,6360,walk forward,06360__seg00__000.000_001.169__walk_forward.mp4,0.000000,1.169000,0,1169,0.000000,1.129974,0,1130,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub025/0017_lifting_light2.pkl,6360,walk forward,06360__seg01__004.731_006.100__walk_forward.mp4,4.731000,6.100000,4731,6100,4.759432,6.100000,4759,6100,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub027/0017_lifting_light1.pkl,5858,walk forward,05858__seg00__000.093_001.093__walk_forward.mp4,0.093000,1.093000,93,1093,0.125758,1.085859,126,1086,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub027/0017_lifting_light1.pkl,5858,walk forward,05858__seg01__004.688_006.200__walk_forward.mp4,4.688000,6.200000,4688,6200,4.694949,6.200000,4695,6200,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub028/0016_sitting2.pkl,4987,walk forward,04987__seg00__000.000_001.481__walk_forward.mp4,0.000000,1.481000,0,1481,0.000000,1.462723,0,1463,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub028/0018_lifting_light2.pkl,1581,walk forward,01581__seg00__000.000_001.451__walk_forward.mp4,0.000000,1.451000,0,1451,0.000000,1.424286,0,1424,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub029/0014_knocking2.pkl,9913,walk forward,09913__seg00__000.000_001.711__walk_forward.mp4,0.000000,1.711000,0,1711,0.000000,1.670393,0,1670,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub029/0016_sitting2.pkl,3070,walk forward,03070__seg00__000.020_001.840__walk_forward.mp4,0.020000,1.840000,20,1840,0.041973,1.799943,42,1800,27,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub029/0020_lifting_heavy2.pkl,3822,walk forward,03822__seg00__000.000_002.318__walk_forward.mp4,0.000000,2.318000,0,2318,0.000000,2.298314,0,2298,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub029/0020_lifting_heavy2.pkl,3822,walk forward,03822__seg01__005.709_008.034__walk_forward.mp4,5.709000,8.034000,5709,8034,5.731686,8.030000,5732,8030,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub030/0014_knocking2.pkl,12951,walk forward,12951__seg00__000.000_001.746__walk_forward.mp4,0.000000,1.746000,0,1746,0.000000,1.716049,0,1716,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub030/0016_sitting2.pkl,7835,walk forward,07835__seg00__000.000_001.900__walk_forward.mp4,0.000000,1.900000,0,1900,0.000000,1.881324,0,1881,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub030/0030_scamper.pkl,7446,walk forward,07446__seg01__002.690_003.815__walk_forward.mp4,2.690000,3.815000,2690,3815,2.711944,3.795833,2712,3796,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub033/0014_sitting1.pkl,501,walk forward,00501__seg00__000.000_000.898__walk_forward.mp4,0.000000,0.898000,0,898,0.000000,0.875652,0,876,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub033/0014_sitting1.pkl,501,walk forward,00501__seg01__014.565_015.634__walk_forward.mp4,14.565000,15.634000,14565,15634,14.587160,15.630000,14587,15630,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub033/0016_lifting_light1.pkl,3056,walk forward,03056__seg00__000.000_002.002__walk_forward.mp4,0.000000,2.002000,0,2002,0.000000,1.967550,0,1968,32,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub035/0016_sitting2.pkl,1878,walk forward,01878__seg00__000.000_001.461__walk_forward.mp4,0.000000,1.461000,0,1461,0.000000,1.419511,0,1420,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub037/0015_sitting1.pkl,11122,walk forward,11122__seg00__000.000_000.961__walk_forward.mp4,0.000000,0.961000,0,961,0.000000,0.959851,0,960,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub037/0015_sitting1.pkl,11122,walk forward,11122__seg01__009.211_010.967__walk_forward.mp4,9.211000,10.967000,9211,10967,9.214363,10.928117,9214,10928,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub038/0013_knocking1.pkl,4869,walk forward,04869__seg00__000.000_002.690__walk_forward.mp4,0.000000,2.690000,0,2690,0.000000,2.675556,0,2676,49,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub038/0013_knocking1.pkl,4869,walk forward,04869__seg01__007.627_009.334__walk_forward.mp4,7.627000,9.334000,7627,9334,7.658889,9.330000,7659,9330,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub038/0019_lifting_heavy1.pkl,6686,walk forward,06686__seg00__000.000_001.060__walk_forward.mp4,0.000000,1.060000,0,1060,0.000000,1.042806,0,1043,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub041/0014_knocking2.pkl,3055,walk forward,03055__seg00__000.000_002.169__walk_forward.mp4,0.000000,2.169000,0,2169,0.000000,2.129861,0,2130,36,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub041/0020_lifting_heavy2.pkl,10233,walk forward,10233__seg01__005.848_008.434__walk_forward.mp4,5.848000,8.434000,5848,8434,5.885108,8.430000,5885,8430,46,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub042/0020_lifting_heavy2.pkl,6158,walk forward,06158__seg00__000.000_001.231__walk_forward.mp4,0.000000,1.231000,0,1231,0.000000,1.209070,0,1209,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub043/0019_lifting_heavy1.pkl,1684,walk forward,01684__seg01__004.952_005.967__walk_forward.mp4,4.952000,5.967000,4952,5967,4.966614,5.927910,4967,5928,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub044/0015_sitting1.pkl,5139,walk forward,05139__seg00__000.000_000.961__walk_forward.mp4,0.000000,0.961000,0,961,0.000000,0.959170,0,959,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub045/0016_sitting2.pkl,530,walk forward,00530__seg00__000.000_001.481__walk_forward.mp4,0.000000,1.481000,0,1481,0.000000,1.460532,0,1461,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub050/0017_lifting_light1.pkl,3332,walk forward,03332__seg01__004.716_006.667__walk_forward.mp4,4.716000,6.667000,4716,6667,4.743893,6.628019,4744,6628,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub051/0018_lifting_light2.pkl,10447,walk forward,10447__seg01__005.356_006.334__walk_forward.mp4,5.356000,6.334000,5356,6334,5.369679,6.330000,5370,6330,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub053/0016_sitting2.pkl,9220,walk forward,09220__seg00__000.000_001.127__walk_forward.mp4,0.000000,1.127000,0,1127,0.000000,1.126134,0,1126,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub053/0016_sitting2.pkl,9220,walk forward,09220__seg01__007.023_008.767__walk_forward.mp4,7.023000,8.767000,7023,8767,7.059089,8.728230,7059,8728,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub054/0013_knocking1.pkl,1033,walk forward,01033__seg00__000.000_001.690__walk_forward.mp4,0.000000,1.690000,0,1690,0.000000,1.672211,0,1672,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub054/0016_sitting2.pkl,2931,walk forward,02931__seg00__000.080_001.920__walk_forward.mp4,0.080000,1.920000,80,1920,0.083752,1.881072,84,1881,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub054/0020_lifting_heavy2.pkl,3149,walk forward,03149__seg00__000.000_001.646__walk_forward.mp4,0.000000,1.646000,0,1646,0.000000,1.627949,0,1628,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub056/0015_sitting1.pkl,5480,walk forward,05480__seg00__000.000_001.294__walk_forward.mp4,0.000000,1.294000,0,1294,0.000000,1.293996,0,1294,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub056/0015_sitting1.pkl,5480,walk forward,05480__seg01__005.690_007.400__walk_forward.mp4,5.690000,7.400000,5690,7400,5.729607,7.400000,5730,7400,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub056/0019_lifting_heavy1.pkl,11928,walk forward,11928__seg01__004.748_006.667__walk_forward.mp4,4.748000,6.667000,4748,6667,4.785874,6.628019,4786,6628,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub058/0017_lifting_light1.pkl,821,walk forward,00821__seg00__000.000_001.377__walk_forward.mp4,0.000000,1.377000,0,1377,0.000000,1.339891,0,1340,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub059/0016_sitting2.pkl,3265,walk forward,03265__seg00__000.031_002.231__walk_forward.mp4,0.031000,2.231000,31,2231,0.041758,2.211728,42,2212,37,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub060/0016_sitting2.pkl,6453,walk forward,06453__seg00__000.000_001.613__walk_forward.mp4,0.000000,1.613000,0,1613,0.000000,1.587111,0,1587,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub060/0018_lifting_light2.pkl,11975,walk forward,11975__seg00__000.000_001.002__walk_forward.mp4,0.000000,1.002000,0,1002,0.000000,1.000601,0,1001,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub061/0013_knocking1.pkl,4070,walk forward,04070__seg00__000.000_001.779__walk_forward.mp4,0.000000,1.779000,0,1779,0.000000,1.751864,0,1752,27,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub061/0013_knocking1.pkl,4070,walk forward,04070__seg01__006.669_008.434__walk_forward.mp4,6.669000,8.434000,6669,8434,6.678136,8.430000,6678,8430,27,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub061/0016_sitting2.pkl,5965,walk forward,05965__seg00__000.000_001.640__walk_forward.mp4,0.000000,1.640000,0,1640,0.000000,1.630016,0,1630,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub062/0014_knocking2.pkl,8158,walk forward,08158__seg00__000.000_001.252__walk_forward.mp4,0.000000,1.252000,0,1252,0.000000,1.210451,0,1210,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub062/0016_sitting2.pkl,11548,walk forward,11548__seg00__000.000_001.294__walk_forward.mp4,0.000000,1.294000,0,1294,0.000000,1.253846,0,1254,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub062/0016_sitting2.pkl,11548,walk forward,11548__seg01__006.856_008.300__walk_forward.mp4,6.856000,8.300000,6856,8300,6.878388,8.300000,6878,8300,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub063/0013_knocking1.pkl,9860,walk forward,09860__seg00__000.000_002.356__walk_forward.mp4,0.000000,2.356000,0,2356,0.000000,2.340278,0,2340,41,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub063/0013_knocking1.pkl,9860,walk forward,09860__seg01__007.065_008.700__walk_forward.mp4,7.065000,8.700000,7065,8700,7.071007,8.700000,7071,8700,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub063/0015_sitting1.pkl,5848,walk forward,05848__seg00__000.000_001.398__walk_forward.mp4,0.000000,1.398000,0,1398,0.000000,1.381010,0,1381,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub064/0016_sitting2.pkl,9319,walk forward,09319__seg00__000.000_001.544__walk_forward.mp4,0.000000,1.544000,0,1544,0.000000,1.504456,0,1504,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub064/0017_lifting_light1.pkl,6463,walk forward,06463__seg00__000.000_001.098__walk_forward.mp4,0.000000,1.098000,0,1098,0.000000,1.085470,0,1085,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub065/0016_sitting2.pkl,8491,walk forward,08491__seg00__000.000_001.740__walk_forward.mp4,0.000000,1.740000,0,1740,0.000000,1.711857,0,1712,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub065/0019_lifting_heavy1.pkl,12486,walk forward,12486__seg00__000.000_001.856__walk_forward.mp4,0.000000,1.856000,0,1856,0.000000,1.838889,0,1839,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub065/0019_lifting_heavy1.pkl,12486,walk forward,12486__seg01__005.794_007.700__walk_forward.mp4,5.794000,7.700000,5794,7700,5.819246,7.700000,5819,7700,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub066/0015_sitting1.pkl,11597,walk forward,11597__seg00__000.000_001.481__walk_forward.mp4,0.000000,1.481000,0,1481,0.000000,1.459901,0,1460,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub068/0015_sitting1.pkl,9772,walk forward,09772__seg00__000.000_001.905__walk_forward.mp4,0.000000,1.905000,0,1905,0.000000,1.882365,0,1882,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub068/0015_sitting1.pkl,9772,walk forward,09772__seg01__007.485_009.467__walk_forward.mp4,7.485000,9.467000,7485,9467,7.503794,9.428079,7504,9428,31,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub068/0019_lifting_heavy1.pkl,1355,walk forward,01355__seg00__000.000_001.377__walk_forward.mp4,0.000000,1.377000,0,1377,0.000000,1.336752,0,1337,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub070/0013_knocking1.pkl,9728,walk forward,09728__seg00__000.000_001.148__walk_forward.mp4,0.000000,1.148000,0,1148,0.000000,1.127037,0,1127,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub070/0013_knocking1.pkl,9728,walk forward,09728__seg01__006.752_008.200__walk_forward.mp4,6.752000,8.200000,6752,8200,6.780000,8.200000,6780,8200,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub070/0015_sitting1.pkl,1295,walk forward,01295__seg00__000.000_001.627__walk_forward.mp4,0.000000,1.627000,0,1627,0.000000,1.589804,0,1590,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub072/0018_lifting_light2.pkl,6813,walk forward,06813__seg00__000.000_001.516__walk_forward.mp4,0.000000,1.516000,0,1516,0.000000,1.505806,0,1506,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub072/0018_lifting_light2.pkl,6813,walk forward,06813__seg01__005.560_007.167__walk_forward.mp4,5.560000,7.167000,5560,7167,5.580280,7.128043,5580,7128,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub073/0016_sitting2.pkl,11553,walk forward,11553__seg00__000.000_002.065__walk_forward.mp4,0.000000,2.065000,0,2065,0.000000,2.046404,0,2046,34,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub073/0016_sitting2.pkl,11553,walk forward,11553__seg01__008.961_011.834__walk_forward.mp4,8.961000,11.834000,8961,11834,8.989201,11.830000,8989,11830,53,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub074/0031_rom.pkl,10771,walk forward,10771__seg00__098.387_099.387__walk_forward.mp4,98.387000,99.387000,98387,99387,98.395991,99.354387,98396,99354,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub076/0016_sitting2.pkl,11695,walk forward,11695__seg00__000.092_002.137__walk_forward.mp4,0.092000,2.137000,92,2137,0.125808,2.134428,126,2134,33,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub076/0017_lifting_light1.pkl,686,walk forward,00686__seg00__000.000_001.877__walk_forward.mp4,0.000000,1.877000,0,1877,0.000000,1.840270,0,1840,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
walk_forward,BioMotionLab_NTroje/rub077/0013_knocking1.pkl,11303,walk forward,11303__seg01__003.899_004.800__walk_forward.mp4,3.899000,4.800000,3899,4800,3.922449,4.800000,3922,4800,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
