skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
step_back,Eyes_Japan_Dataset/kaiwa/tennis-18-catch netball-kaiwa.pkl,133,walking back,00133__step_back__seg02__016.752_018.336__walk_back.mp4,16.752000,18.336000,16752,18336,16.982456,18.316738,16982,18317,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kawaguchi/jump-13-matrix-kawaguchi.pkl,876,step back,00876__step_back__seg01__007.606_009.148__step_back.mp4,7.606000,9.148000,7606,9148,7.647270,8.606455,7647,8606,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/jump-11-warmup-kudo.pkl,5050,stepping backwards,05050__step_back__seg00__027.419_029.190__step_backwards.mp4,27.419000,29.190000,27419,29190,27.434343,29.000825,27434,29001,42,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo.pkl,7434,walk backwards,07434__step_back__seg00__004.461_007.752__walk_backwards.mp4,4.461000,7.752000,4461,7752,4.599052,7.245310,4599,7245,94,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo.pkl,7434,walk backwards,07434__step_back__seg01__009.231_012.565__walk_backwards.mp4,9.231000,12.565000,9231,12565,9.358071,12.384251,9358,12384,66,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo.pkl,7434,walk backwards,07434__step_back__seg02__013.627_016.544__walk_backwards.mp4,13.627000,16.544000,13627,16544,13.657184,15.943517,13657,15944,66,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo.pkl,7434,walk backwards,07434__step_back__seg03__017.440_021.627__walk_backwards.mp4,17.440000,21.627000,17440,21627,17.576376,21.462379,17576,21462,69,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo.pkl,7434,walk backwards,07434__step_back__seg04__022.294_025.065__walk_backwards.mp4,22.294000,25.065000,22294,25065,22.295403,24.801690,22295,24802,43,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/kudo/walk-07-moonwalk-kudo.pkl,7434,walk backwards,07434__step_back__seg05__025.898_028.586__walk_backwards.mp4,25.898000,28.586000,25898,28586,26.074624,28.580911,26075,28581,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/shiono/jump-10-rope long-shiono.pkl,5039,walk back,05039__step_back__seg00__020.732_022.131__walk_back.mp4,20.732000,22.131000,20732,22131,20.735778,22.111717,20736,22112,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/shiono/sitdown_standup-03-chair back-shiono.pkl,6205,walking backwards,06205__step_back__seg00__023.190_023.940__walk_backwards.mp4,23.190000,23.940000,23190,23940,23.197369,23.905758,23197,23906,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/takiguchi/accident-07-damage left arm-takiguchi.pkl,1122,walk backward,01122__step_back__seg00__006.003_008.309__walk_backward.mp4,6.003000,8.309000,6003,8309,6.719840,8.304746,6720,8305,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/takiguchi/walk-05-backward-takiguchi.pkl,2286,walk back,02286__step_back__seg00__007.294_011.774__walk_back.mp4,7.294000,11.774000,7294,11774,7.641469,11.773938,7641,11774,35,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/takiguchi/walk-05-backward-takiguchi.pkl,2286,walk back,02286__step_back__seg01__013.814_016.554__walk_back.mp4,13.814000,16.554000,13814,16554,13.946724,16.408927,13947,16409,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/takiguchi/walk-05-backward-takiguchi.pkl,2286,walk back,02286__step_back__seg02__018.474_020.000__walk_back.mp4,18.474000,20.000000,18474,20000,18.498200,19.707703,18498,19708,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Eyes_Japan_Dataset/yamaoka/tennis-16-second service-yamaoka.pkl,2903,walk backwards,02903__step_back__seg01__023.004_024.900__walk_backwards.mp4,23.004000,24.900000,23004,24900,23.983075,24.774871,23983,24775,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/10/WalkingStraightBackwards05.pkl,1188,walk backwards,01188__step_back__seg00__001.760_004.220__walk_backwards.mp4,1.760000,4.220000,1760,4220,2.301533,4.118967,2302,4119,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/10/WalkingStraightBackwards10.pkl,6088,walk backwards,06088__step_back__seg00__000.921_003.845__walk_backwards.mp4,0.921000,3.845000,921,3845,0.991473,3.839380,991,3839,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/1297/wipe02.pkl,6975,walking backwards,06975__step_back__seg00__012.023_013.336__walk_backwards.mp4,12.023000,13.336000,12023,13336,12.152755,13.019467,12153,13019,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/1297/wipe05.pkl,1865,walking backwards,01865__step_back__seg00__012.377_013.315__walk_backwards.mp4,12.377000,13.315000,12377,13315,12.519116,13.285537,12519,13286,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/1297/wipe08.pkl,7387,walking backwards,07387__step_back__seg00__013.662_014.480__walk_backwards.mp4,13.662000,14.480000,13662,14480,13.768571,14.435238,13769,14435,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/1297/wipe10.pkl,1386,step backwards,01386__step_back__seg00__011.696_013.165__step_backwards.mp4,11.696000,13.165000,11696,13165,11.902813,13.119610,11903,13120,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/1297/wipe15.pkl,263,walk backward,00263__step_back__seg00__019.254_020.594__walk_backward.mp4,19.254000,20.594000,19254,20594,19.534880,20.551276,19535,20551,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/1721/RecoveryStepping_80_180_03.pkl,6946,step backward,06946__step_back__seg00__001.742_003.500__step_backward.mp4,1.742000,3.500000,1742,3500,1.789474,3.500000,1789,3500,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/291/push_recovery_front09.pkl,985,step back,00985__step_back__seg00__003.178_004.002__step_back.mp4,3.178000,4.002000,3178,4002,3.182995,3.998865,3183,3999,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/291/push_recovery_stand_front02.pkl,7764,walk back,07764__step_back__seg00__001.800_003.040__walk_back.mp4,1.800000,3.040000,1800,3040,1.834583,2.997083,1835,2997,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/3/Drinking02.pkl,3596,stepping back,03596__step_back__seg00__007.060_009.137__step_back.mp4,7.060000,9.137000,7060,9137,7.065305,8.627574,7065,8628,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/3/kneel_up_hold05.pkl,4614,backing up,04614__step_back__seg00__006.652_009.052__back_up.mp4,6.652000,9.052000,6652,9052,7.337811,8.902985,7338,8903,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/3/lean_on_table02.pkl,6027,step backwards,06027__step_back__seg00__003.523_004.940__step_backwards.mp4,3.523000,4.940000,3523,4940,3.542463,4.907643,3542,4908,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/3/lean_over_table05.pkl,681,step back,00681__step_back__seg00__008.432_009.673__step_back.mp4,8.432000,9.673000,8432,9673,8.719151,9.585112,8719,9585,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/3/seesaw_backwards02.pkl,1470,walk backward,01470__step_back__seg00__001.461_006.377__walk_backward.mp4,1.461000,6.377000,1461,6377,1.695802,6.352593,1696,6353,51,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/4/WalkingStraightBackwards02.pkl,2101,walk backward,02101__step_back__seg00__001.820_004.534__walk_backward.mp4,1.820000,4.534000,1820,4534,2.332415,4.487857,2332,4488,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/4/WalkingStraightBackwards05.pkl,4413,walk backwards,04413__step_back__seg00__001.800_004.120__walk_backwards.mp4,1.800000,4.120000,1800,4120,2.401667,3.868889,2402,3869,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/421/push_recovery_front01.pkl,522,walk backward,00522__step_back__seg00__002.731_004.794__walk_backward.mp4,2.731000,4.794000,2731,4794,3.234916,4.747637,3235,4748,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/421/push_recovery_front04.pkl,7399,backing up,07399__step_back__seg00__002.565_003.252__back_up.mp4,2.565000,3.252000,2565,3252,2.578525,3.245192,2579,3245,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/424/seesaw_backwards03.pkl,7454,stepping back,07454__step_back__seg00__001.617_006.733__step_back.mp4,1.617000,6.733000,1617,6733,1.640552,6.731738,1641,6732,60,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/425/pour_and_mixing_normal_speed_01.pkl,1029,walking back,01029__step_back__seg00__014.398_015.606__walk_back.mp4,14.398000,15.606000,14398,15606,14.402909,15.569677,14403,15570,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/513/seesaw_down09.pkl,2554,walks backwards,02554__step_back__seg00__002.002_003.898__walk_backwards.mp4,2.002000,3.898000,2002,3898,2.727286,3.393953,2727,3394,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/513/seesaw_down10.pkl,2496,backing up,02496__step_back__seg00__001.127_003.252__back_up.mp4,1.127000,3.252000,1127,3252,1.146832,2.860606,1147,2861,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/513/seesaw_up09.pkl,3485,walk backward,03485__step_back__seg00__006.569_008.156__walk_backward.mp4,6.569000,8.156000,6569,8156,6.572622,8.135556,6573,8136,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/cup_in_bowl02.pkl,3333,step backwards,03333__step_back__seg00__006.440_007.648__step_backwards.mp4,6.440000,7.648000,6440,7648,6.611449,7.427246,6611,7427,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/drink06.pkl,1159,walk backward,01159__step_back__seg00__003.397_004.678__walk_backward.mp4,3.397000,4.678000,3397,4678,3.986799,4.653465,3987,4653,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/egg_whisk02.pkl,7123,walk backward,07123__step_back__seg00__005.471_006.812__walk_backward.mp4,5.471000,6.812000,5471,6812,5.502263,6.469053,5502,6469,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/knife04.pkl,7284,walk back,07284__step_back__seg00__006.315_008.190__walk_back.mp4,6.315000,8.190000,6315,8190,6.522395,8.135057,6522,8135,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/mixing_bowl_big05.pkl,377,walk backward,00377__step_back__seg00__003.937_004.819__walk_backward.mp4,3.937000,4.819000,3937,4819,4.023000,4.789000,4023,4789,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/mixing_bowl_big_and_sponge_big03.pkl,891,walking back,00891__step_back__seg00__003.866_005.412__walk_back.mp4,3.866000,5.412000,3866,5412,4.038053,5.402655,4038,5403,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/mixing_bowl_big_and_sponge_big05.pkl,1124,stepping backwards,01124__step_back__seg00__003.211_004.461__step_backwards.mp4,3.211000,4.461000,3211,4461,3.252124,4.218987,3252,4219,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/mixing_bowl_big_and_sponge_big06.pkl,3025,walking back,03025__step_back__seg00__003.638_004.886__walk_back.mp4,3.638000,4.886000,3638,4886,3.675333,4.838667,3675,4839,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/mixing_egg_whisk01.pkl,1803,walking back,01803__step_back__seg00__009.294_010.294__walk_back.mp4,9.294000,10.294000,9294,10294,9.318833,9.985500,9319,9986,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/sponge_big01.pkl,5094,walk backward,05094__step_back__seg00__005.635_007.379__walk_backward.mp4,5.635000,7.379000,5635,7379,5.865367,7.277631,5865,7278,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/sponge_big02.pkl,2170,walking backward,02170__step_back__seg00__004.398_005.981__walk_backward.mp4,4.398000,5.981000,4398,5981,4.438501,5.853230,4439,5853,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/sponge_big05.pkl,7203,walk backward,07203__step_back__seg00__003.898_004.856__walk_backward.mp4,3.898000,4.856000,3898,4856,3.937920,4.853823,3938,4854,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/551/sponge_in_bowl02.pkl,41,step backwards,00041__step_back__seg00__003.023_004.065__step_backwards.mp4,3.023000,4.065000,3023,4065,3.038577,4.053933,3039,4054,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/6/WalkingStraightBackwards08.pkl,3798,walk backwards,03798__step_back__seg00__001.114_003.711__walk_backwards.mp4,1.114000,3.711000,1114,3711,1.150913,3.669048,1151,3669,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/675/double_pour_and_mixing07.pkl,2640,walkback,02640__step_back__seg00__024.167_026.134__walkback.mp4,24.167000,26.134000,24167,26134,24.215131,26.130000,24215,26130,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/675/double_pour_and_mixing08.pkl,4965,walking back,04965__step_back__seg00__027.586_028.503__walk_back.mp4,27.586000,28.503000,27586,28503,27.633745,28.500294,27634,28500,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/8/WalkingStraightBackwards03.pkl,4526,backing up,04526__step_back__seg00__001.768_004.335__back_up.mp4,1.768000,4.335000,1768,4335,1.993528,4.304854,1994,4305,31,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/8/WalkingStraightBackwards10_1.pkl,2625,stepping backwards,02625__step_back__seg00__001.669_004.627__step_backwards.mp4,1.669000,4.627000,1669,4627,1.694603,4.604127,1695,4604,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/9/WalkingStraightBackwards01.pkl,311,walk backwards,00311__step_back__seg00__001.168_003.929__walk_backwards.mp4,1.168000,3.929000,1168,3929,1.195506,3.904494,1196,3904,42,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,KIT/9/WalkingStraightBackwards04.pkl,4678,step back,04678__step_back__seg00__000.950_003.792__step_back.mp4,0.950000,3.792000,950,3792,0.950754,3.769127,951,3769,35,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/bk/HDM_bk_01-01_03_120.pkl,4283,walk backwards,04283__step_back__seg01__016.805_023.905__walk_backwards.mp4,16.805000,23.905000,16805,23905,16.805652,23.894329,16806,23894,57,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/bk/HDM_bk_03-04_02_120.pkl,7376,step backwards,07376__step_back__seg00__040.963_043.505__step_backwards.mp4,40.963000,43.505000,40963,43505,40.982886,43.483985,40983,43484,31,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/dg/HDM_dg_01-01_03_120.pkl,4607,walk backwards,04607__step_back__seg00__016.088_019.880__walk_backwards.mp4,16.088000,19.880000,16088,19880,16.507377,19.841902,16507,19842,43,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/dg/HDM_dg_01-01_04_120.pkl,7299,walk backward,07299__step_back__seg00__015.079_019.044__walk_backward.mp4,15.079000,19.044000,15079,19044,15.088517,18.506129,15089,18506,33,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/dg/HDM_dg_01-02_03_120.pkl,6927,walk backwards,06927__step_back__seg00__010.377_012.490__walk_backwards.mp4,10.377000,12.490000,10377,12490,10.635213,12.469667,10635,12470,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/dg/HDM_dg_03-02_02_120.pkl,3918,step back,03918__step_back__seg00__001.377_003.086__step_back.mp4,1.377000,3.086000,1377,3086,1.751332,2.960078,1751,2960,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/dg/HDM_dg_03-02_02_120.pkl,3918,step back,03918__step_back__seg04__019.982_021.544__step_back.mp4,19.982000,21.544000,19982,21544,20.807494,21.515859,20807,21516,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/dg/HDM_dg_03-02_02_120.pkl,3918,step back,03918__step_back__seg09__043.548_045.228__step_back.mp4,43.548000,45.228000,43548,45228,43.658209,44.491670,43658,44492,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_01-01_02_120.pkl,1495,walk backwards,01495__step_back__seg00__015.455_018.805__walk_backwards.mp4,15.455000,18.805000,15455,18805,15.467032,18.801865,15467,18802,53,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_01-01_03_120.pkl,7810,walk backwards,07810__step_back__seg00__014.666_017.971__walk_backwards.mp4,14.666000,17.971000,14666,17971,14.672609,17.881972,14673,17882,38,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
